id,fechaAlta,hora,anamnesis,agendado,eog,tratamiento,temperatura,peso,referencia,notaCaja,atendidoPor,pendiente,aFuturo,createdAt,updatedAt,MascotumId,referenciumId,clienteId
3594,2020-12-28T20:45:05.000Z,20:45:05,Mc: claudicacion intermitente. Se evidencia gran inflamacion en falange mas lateral de MAD. Tto: rimadyl 100mg comp 1/2 cada 12 horas por 10 dias,2020-12-28T20:45:05.000Z,Sin especificar,Sin especificar,0,23.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-12-28T20:45:05.000Z,2020-12-28T20:45:05.000Z,2083,1,1069
3595,2023-05-25T15:02:08.000Z,15:02:08,Mc: sincope luego de un ejercicio desmedido con la otra perra.Se realiza electro cardio y se mide presion (pas 123 pad 101 pam 109),2023-05-25T15:02:08.000Z,Sin especificar,Sin especificar,0,25,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-05-25T15:02:08.000Z,2023-05-25T15:02:08.000Z,316,1,1085
3597,2024-01-16T14:28:51.000Z,14:28:51,Tos cronica  colapso traqueal? tusigeno positivo ausc taquicardia no soplo aparente sibilanciasse atiende en mvdeodexametasona presnisol possugiero rx y analisis sangre,2024-01-16T14:28:51.000Z,Sin especificar,Sin especificar,38.8,5.2,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-16T14:28:51.000Z,2024-01-16T14:28:51.000Z,2134,1,1120
3599,2021-07-10T19:58:49.000Z,19:58:49,Mc: fistula en ventral de ojo derecho con secrecion purulentaSe evdencia tambien gran inflamacion conjuntival en ojo derecho.Se descarta ulcera corneal.Tto: ocubiotic con esteroides cada 8 horas previcox 227 mg 3/4 comp por dia por 7 dias clavaseptin 500mg 1 comp cada 12 horas por 10 dias ,2021-07-10T19:58:49.000Z,Sin especificar,Sin especificar,0,35,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-07-10T19:58:49.000Z,2021-07-10T19:58:49.000Z,2348,1,1335
3600,2022-01-20T21:52:34.000Z,21:52:34,Sin observaciones,2022-01-20T21:52:34.000Z,Sin especificar,Sin especificar,0,20.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-01-20T21:52:34.000Z,2022-01-20T21:52:34.000Z,2844,1,1832
3601,2024-03-18T00:37:34.000Z,00:37:34,Sin observaciones,2024-03-18T00:37:34.000Z,Sin especificar,Sin especificar,38.5,24,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-03-18T00:37:34.000Z,2024-03-18T00:37:34.000Z,431,1,1683
3608,2023-01-12T17:11:55.000Z,17:11:55,DERMATITISMICOSEBCONVENIADIETA,2023-01-12T17:11:55.000Z,Sin especificar,Sin especificar,38,12,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-01-12T17:11:55.000Z,2023-01-12T17:11:55.000Z,3389,1,2377
3612,2023-07-14T00:34:51.000Z,00:34:51,Sin observaciones,2023-07-14T00:34:51.000Z,Sin especificar,Sin especificar,38.5,14.3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-07-14T00:34:51.000Z,2023-07-14T00:34:51.000Z,3790,1,2778
3617,2021-01-02T12:00:00.000Z,12:00:00,Sin observaciones,2021-01-02T12:00:00.000Z,Sin especificar,Sin especificar,0,14.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-01-02T12:00:00.000Z,2021-01-02T12:00:00.000Z,2118,1,1104
3618,2021-05-14T13:57:58.000Z,13:57:58,Granuloma eosinofilico?Tratamiento topicoVacuna,2021-05-14T13:57:58.000Z,Sin especificar,Sin especificar,38,3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-05-14T13:57:58.000Z,2021-05-14T13:57:58.000Z,2230,1,1217
3620,2024-01-04T14:12:34.000Z,14:12:34,Sin observaciones,2024-01-04T14:12:34.000Z,Sin especificar,Sin especificar,0,13.85,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-04T14:12:34.000Z,2024-01-04T14:12:34.000Z,5229,1,1138
3621,2023-03-13T16:39:21.000Z,16:39:21,Sin observaciones,2023-03-13T16:39:21.000Z,Sin especificar,Sin especificar,0,28.25,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-03-13T16:39:21.000Z,2023-03-13T16:39:21.000Z,5232,1,1198
3622,2021-09-13T15:06:38.000Z,15:06:38,consulta por evento de vomitos agudizados al viajar a montevideo. Consulto en veterinaria de Mvdeo y comenzo con proplan intestinal lo que conllevo una diarrea acuosa de 1 semana de evoluciontt: retomar trihepat en el alimento      retomar comida casera     bajar la proporcion de arroz sumar fibra y proteina yogur     probioticoscerenia inyectable,2021-09-13T15:06:38.000Z,Sin especificar,Sin especificar,38.6,7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-09-13T15:06:38.000Z,2021-09-13T15:06:38.000Z,2359,1,1346
3624,2023-10-02T18:26:42.000Z,18:26:42,Sin observaciones,2023-10-02T18:26:42.000Z,Sin especificar,Sin especificar,0,7.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-10-02T18:26:42.000Z,2023-10-02T18:26:42.000Z,2369,1,1356
3625,2021-07-17T21:26:20.000Z,21:26:20,Mc: se presenta por lamido de perine. Vomitos y derrea Se constata dolor en todo el abdomen.Contenido purulento de saco anal izquierdo.Tto: stomorgyl: 3/4 comp por dia por 10 dias vet solution GI cerenia dipirona ,2021-07-17T21:26:20.000Z,Sin especificar,Sin especificar,39.2,6.15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-07-17T21:26:20.000Z,2021-07-17T21:26:20.000Z,2390,1,1377
3627,2022-06-04T17:00:53.000Z,17:00:53,Sin observaciones,2022-06-04T17:00:53.000Z,Sin especificar,Sin especificar,0,5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-06-04T17:00:53.000Z,2022-06-04T17:00:53.000Z,3083,1,2071
3628,2023-10-04T21:20:19.000Z,21:20:19,Se extrae sangre para limpieza dental y chequeo general.,2023-10-04T21:20:19.000Z,Sin especificar,Sin especificar,0,26.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-10-04T21:20:19.000Z,2023-10-04T21:20:19.000Z,4050,1,3041
3629,2022-08-20T15:38:34.000Z,15:38:34,Mc: control por aumento de peso luego de ovariectomia.Se evidencia una condicion corporal elevada pelo hirsuto opaco peos cortados. Se evidencia lamido interdigital. Propietaria comenta que hace mucho lo realiza.Tto: prednisolona 20mg 1 comp y 1/2 por dia por 5 dias virbac w 270grs por dia. Control en 1 mes  ,2022-08-20T15:38:34.000Z,Sin especificar,Sin especificar,0,34.3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-08-20T15:38:34.000Z,2022-08-20T15:38:34.000Z,3098,1,2086
3631,2023-10-23T14:18:59.000Z,14:18:59,Viene a control se realiza rx de torax. Con el tto de prednisolona se lo vio muy bien no tosio mas. Mejoro muchisimo el pelaje brillo y suavidad. ,2023-10-23T14:18:59.000Z,Sin especificar,Sin especificar,0,6.85,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-10-23T14:18:59.000Z,2023-10-23T14:18:59.000Z,3918,1,2906
3632,2024-01-13T15:39:47.000Z,15:39:47,Mc: eritema y maculas en ambas axilas. Tto: crema 64 cada 12 horas durante 7 dias y cortavance cada 24 horas hasta que corte con el prurito. ,2024-01-13T15:39:47.000Z,Sin especificar,Sin especificar,0,14.65,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-13T15:39:47.000Z,2024-01-13T15:39:47.000Z,4198,1,3189
3633,2019-12-23T18:00:11.000Z,18:00:11,SE PRESETNA CON FASCICULACIONES Y PASO LA NOCHE INCOMODA.... NO ENCONTRABA POSCION PARA DORMIRSE LE REALIZA ECO Y SE OBSERVA INFLAMACION INTESTINAL Y MUCHA CANTIDAD DE GASES.SE LE DA CERENIA  Y DIETA DE A POCO.... ESTA TOMANDO AGUA SIN PROBLEMAS,2019-12-23T18:00:11.000Z,Sin especificar,Sin especificar,38.4,5.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-12-23T18:00:11.000Z,2019-12-23T18:00:11.000Z,1639,1,624
3636,2020-08-12T15:41:49.000Z,15:41:49,esta mejor del dolor articularlimpieza de glandulas anales,2020-08-12T15:41:49.000Z,Sin especificar,Sin especificar,38,10.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-08-12T15:41:49.000Z,2020-08-12T15:41:49.000Z,1734,1,719
3639,2020-09-19T20:02:12.000Z,20:02:12,MC DISTRES RESPIRATORIO MUCOSAS ALGO PALIDAS LLENADO CAPILAR ALGO LENTO GANGLIOS SPPLACAECOGRAFIAPUNCIONCITOLOGIA,2020-09-19T20:02:12.000Z,Sin especificar,Sin especificar,38,12.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-09-19T20:02:12.000Z,2020-09-19T20:02:12.000Z,1889,1,875
3642,2020-11-19T22:23:11.000Z,22:23:11,Mc: Lamido de lso 4 miembros pero lamido intenso en MAD. Se evidencia una rarefaccion osea a nivel de metacarpo leve inflamacion a nivel de carpo y leve leve diferencia de temperatura con el homologo. Tto: rimadyl 100mg 1 comprimido y 1/2 cada 12 horas durante 8 dias. Se recomienda rx ,2020-11-19T22:23:11.000Z,Sin especificar,Sin especificar,0,66,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-11-19T22:23:11.000Z,2020-11-19T22:23:11.000Z,2068,1,1054
3643,2021-02-15T23:04:12.000Z,23:04:12,Sin observaciones,2021-02-15T23:04:12.000Z,Sin especificar,Sin especificar,38.2,5.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-02-15T23:04:12.000Z,2021-02-15T23:04:12.000Z,2319,1,1306
3645,2023-04-17T18:21:37.000Z,18:21:37,Mc: otitis bilateral y collarines epidermicos en lomoTto: convenia posatex a diario,2023-04-17T18:21:37.000Z,Sin especificar,Sin especificar,0,10.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-04-17T18:21:37.000Z,2023-04-17T18:21:37.000Z,2408,1,1395
3646,2022-07-08T16:32:02.000Z,16:32:02,vuelve a consulta por vomitos decaimiento adelgazoojo izquierdo con quertitis cronica . ahora con molestias pruebas con coloreantes marcadores negativos.colirio trobra maropitan y ranitidina,2022-07-08T16:32:02.000Z,Sin especificar,Sin especificar,0,9.1,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-07-08T16:32:02.000Z,2022-07-08T16:32:02.000Z,2353,1,1340
3649,2021-10-28T18:27:51.000Z,18:27:51,Mc: vomitos agudos desde hace 4 dias.Propietaria relata vomitos con alimentacion no digerida. Se alimenta con Biofresh.A la palpacion abdominal se evidencia dolor generalizado. Tto: cerenia dipirona ranitidina comp: 2 cada 12 horas dieta. Se extrae sangre para realizar perfil renal y se agenda para ecografia ,2021-10-28T18:27:51.000Z,Sin especificar,Sin especificar,39.2,42,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-10-28T18:27:51.000Z,2021-10-28T18:27:51.000Z,2624,1,1612
3651,2022-01-18T15:25:23.000Z,15:25:23,COME DERMA/SKIN ATOPIAPARCHE CALIENTE EN OREJA,2022-01-18T15:25:23.000Z,Sin especificar,Sin especificar,38,40,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-01-18T15:25:23.000Z,2022-01-18T15:25:23.000Z,2781,1,1769
3653,2022-03-05T17:32:07.000Z,17:32:07,Mc: neoformacion en ingle ozquierda de consistencia firme y a la vez depreciable de color rojizo y aspecto nodular. De aprox 1 cm de dimetro.Evolucion de 2 semanas.Tto: prednisolona 20mg 1 comp por dia por 7 dias. Control y citologia.,2022-03-05T17:32:07.000Z,Sin especificar,Sin especificar,0,22.3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-03-05T17:32:07.000Z,2022-03-05T17:32:07.000Z,2898,1,1886
3655,2022-09-05T20:22:26.000Z,20:22:26,PRESENTA  DIFICULTAD PARA ORINAR...ESTA EN CELO SE LE REALIZA ANALISIS DE ORINA Y SE OBSERVA SANGRE ALGO DE PROTEINA SE LE REALIZA PALPACION DE LA VEJIGA Y SE OBSERVA DURA Y CON ALGO DE DOLORSE LE ENVIA PREVICOX POR 6 DIAS,2022-09-05T20:22:26.000Z,Sin especificar,Sin especificar,0,36,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-09-05T20:22:26.000Z,2022-09-05T20:22:26.000Z,5269,1,1984
3659,2022-10-08T20:04:48.000Z,20:04:48,MC   DUELE MUCHO LA COLA Y NO LA MUEVE  PERINEALMELOXICAN PREVICOX ORAL,2022-10-08T20:04:48.000Z,Sin especificar,Sin especificar,38.7,35,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-10-08T20:04:48.000Z,2022-10-08T20:04:48.000Z,3254,1,2242
3661,2023-09-26T15:30:59.000Z,15:30:59,tuvo vomitos (5) en la noche ya al final con restos de sangrey ha tenido diarrea esporadicadolor abdominal maropitan y ranitidina  inj. en consultorio a domicilio famotidina  6mg cada 12hrs  proteliv y dieta renal,2023-09-26T15:30:59.000Z,Sin especificar,Sin especificar,38.5,5.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-09-26T15:30:59.000Z,2023-09-26T15:30:59.000Z,545,1,2384
3663,2023-09-18T20:19:01.000Z,20:19:01,Sin observaciones,2023-09-18T20:19:01.000Z,Sin especificar,Sin especificar,38.1,16.3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-09-18T20:19:01.000Z,2023-09-18T20:19:01.000Z,597,1,2762
3667,2021-10-15T21:17:23.000Z,21:17:23,Sin observaciones,2021-10-15T21:17:23.000Z,Sin especificar,Sin especificar,38,4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-10-15T21:17:23.000Z,2021-10-15T21:17:23.000Z,128,1,401
3669,2019-06-10T19:51:05.000Z,19:51:05,SE PRESETNA CON VOMITOS Y DECAIMIENTO.SE LE ADMINISTRA MAROPITAN Y SE LE MANDA DIETA DE POLLO CON ARROZ Y PAPAVUELVE A CONTROL MAniANA,2019-06-10T19:51:05.000Z,Sin especificar,Sin especificar,38.9,8.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-06-10T19:51:05.000Z,2019-06-10T19:51:05.000Z,1494,1,475
3671,2019-09-02T12:00:00.000Z,12:00:00,TRATAMIENTOS P`PROLONGADOS POR PROBLEMAS DE PIEL   ESPECIALMENTE OIDOFUERTE PRURITOANALISIS HECHOS PARA RESISTENCIA POR PROBLEMAS DE OIDO Y TRATAMIENTOS SIN RESULTADOSE INDICAPERFIL HIPOTIROIDEOANTIBIOGRAMA DE OIDOHOY SE LE APLICA CONVENIA,2019-09-02T12:00:00.000Z,Sin especificar,Sin especificar,38,19,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-09-02T12:00:00.000Z,2019-09-02T12:00:00.000Z,1518,1,500
3674,2021-06-11T20:38:37.000Z,20:38:37,Mc: disminucion de peso con una evolucion de 3 a 4 meses. Se alimenta con muchas ganas mf normal poliuria polidipsia.Claudiacion de miembro anterior izquierdo con evolucion de 3 dias. Se evidencia neoformacion en region de brazo con dolor al tacto.Tto: rimadyl 100mg 3/4 comp cada 12 horas por 8 dias novemina 500mg 1 comp cada 8 horas. Se extrajo sangre y se solicita rx ,2021-06-11T20:38:37.000Z,Sin especificar,Sin especificar,39.2,33.6,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-06-11T20:38:37.000Z,2021-06-11T20:38:37.000Z,2371,1,1358
3677,2023-01-28T22:45:52.000Z,22:45:52,Viene a control se lo ve mucho mejor se alimenta con ganas materia fecal oscura se olvidaron del neoentero y realizo materia fecal semi solida. Se indica continuar con toda la medicacion y volver el sabado proximo. Se administra aprax.,2023-01-28T22:45:52.000Z,Sin especificar,Sin especificar,0,29.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-01-28T22:45:52.000Z,2023-01-28T22:45:52.000Z,2454,1,1441
3678,2023-10-19T18:14:22.000Z,18:14:22,Sin observaciones,2023-10-19T18:14:22.000Z,Sin especificar,Sin especificar,38.9,28,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-10-19T18:14:22.000Z,2023-10-19T18:14:22.000Z,2535,1,1523
3680,2021-09-22T21:38:36.000Z,21:38:36,Sin observaciones,2021-09-22T21:38:36.000Z,Sin especificar,Sin especificar,0,4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-09-22T21:38:36.000Z,2021-09-22T21:38:36.000Z,2475,1,1463
3681,2021-09-28T18:02:11.000Z,18:02:11,Mc: posicion de trineo contra el suelo.Se realiza la desimpaccion de sacos anales secrecion amarillenta.Tto: neodimetrogin comp 1/4 comp hoy y la mitad de 1/4 comp los siguientes 4 dias,2021-09-28T18:02:11.000Z,Sin especificar,Sin especificar,0,2.35,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-09-28T18:02:11.000Z,2021-09-28T18:02:11.000Z,2505,1,1493
3683,2021-12-30T15:15:34.000Z,15:15:34,MC DIARREA Y VOMITOS LARGO PARASITOS CON rEVOLUTIONMAROPITAN Y DIETA,2021-12-30T15:15:34.000Z,Sin especificar,Sin especificar,38.3,1,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-12-30T15:15:34.000Z,2021-12-30T15:15:34.000Z,2866,1,1854
3686,2022-03-11T17:14:51.000Z,17:14:51,Sin observaciones,2022-03-11T17:14:51.000Z,Sin especificar,Sin especificar,0,21,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-03-11T17:14:51.000Z,2022-03-11T17:14:51.000Z,2956,1,1944
3691,2023-03-30T14:43:04.000Z,14:43:04,Sin observaciones,2023-03-30T14:43:04.000Z,Sin especificar,Sin especificar,38.8,6.4,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-03-30T14:43:04.000Z,2023-03-30T14:43:04.000Z,3250,1,2238
3694,2023-05-22T15:10:05.000Z,15:10:05,Sin observaciones,2023-05-22T15:10:05.000Z,Sin especificar,Sin especificar,38.9,1.3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-05-22T15:10:05.000Z,2023-05-22T15:10:05.000Z,3709,1,2697
3696,2024-01-20T18:12:33.000Z,18:12:33,Sin observaciones,2024-01-20T18:12:33.000Z,Sin especificar,Sin especificar,0,17.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2024-01-20T18:12:33.000Z,2024-01-20T18:12:33.000Z,4177,1,3168
3697,2019-03-09T20:23:54.000Z,20:23:54,CONSULTA POR ADELGAZAMIENTO.NO SE OBSERVA NADA RARO COME FROST CAHORROS LB 580GRS AL DIA. PELO BRILLANTESE LE MANDA AMINOMIX UNA VEZ AL DIA Y VUELVE A CONTROL CUANDO TERMINE,2019-03-09T20:23:54.000Z,Sin especificar,Sin especificar,0,23.15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2019-03-09T20:23:54.000Z,2019-03-09T20:23:54.000Z,1385,1,365
3699,2021-06-18T14:23:10.000Z,14:23:10,Sin observaciones,2021-06-18T14:23:10.000Z,Sin especificar,Sin especificar,38,5.15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-06-18T14:23:10.000Z,2021-06-18T14:23:10.000Z,1697,1,682
3702,2020-06-16T16:28:01.000Z,16:28:01,ORINA CON SANGRENO PRESENTA OTROS SINTOMASSE SUGIERE ANALISIS DE ORINA Y CONTROL RENAL,2020-06-16T16:28:01.000Z,Sin especificar,Sin especificar,38.3,38,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-06-16T16:28:01.000Z,2020-06-16T16:28:01.000Z,1861,1,847
3703,2020-06-19T12:00:00.000Z,12:00:00,decahimientodisorexia dolor en zona lumbarganglios submaxilares aumentados  reflejo tusigeno positivose extrae sangre para bioquimica sanguinea y hemograma,2020-06-19T12:00:00.000Z,Sin especificar,Sin especificar,40.1,15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-06-19T12:00:00.000Z,2020-06-19T12:00:00.000Z,1726,1,711
3705,2020-10-15T12:00:00.000Z,12:00:00,MC CONJUNTIVITIS CON EPIFORA CONTINUA DERMATITIS PERI ORBITARIACOLIRAMA VIRAL POR LESIONES ASOCIADAS SE RECOMIENDA CONVENIA TAMBIEN INYECTABLENUTRIFULL Y LAGRICEL,2020-10-15T12:00:00.000Z,Sin especificar,Sin especificar,38,5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-10-15T12:00:00.000Z,2020-10-15T12:00:00.000Z,2056,1,1042
3707,2020-12-12T20:19:31.000Z,20:19:31,Mc: prurito intenso se evidencia una dermatitis intensa en pabellon auricular cuello y muslo.Tto: dexa inyectable cefalexina 500 mg 1comprimido y medio cada 12 horas durante 14 dias.,2020-12-12T20:19:31.000Z,Sin especificar,Sin especificar,0,35.3,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-12-12T20:19:31.000Z,2020-12-12T20:19:31.000Z,2020,1,1006
3711,2021-11-10T16:10:27.000Z,16:10:27,MC  PRURITO MEDIO EN ZONA LUMBOSACRA PERINEAL Y MENTONPRESENTA ALOPECIA POR RASCADO ZONAS ERITEMATOSAS Y DE EROSIONANTIALERGICO BAniOS CON CLOHEXIDINAANTIPULGAS,2021-11-10T16:10:27.000Z,Sin especificar,Sin especificar,38.1,17,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-11-10T16:10:27.000Z,2021-11-10T16:10:27.000Z,2784,1,1772
3712,2021-11-29T15:35:25.000Z,15:35:25,abre boca de drenaje espontaneo en cara interna media.se limpia y desinfecta olor fetidodexametasona y convenia injse recomienda desinfeccion diaria y ayuda a drenar ,2021-11-29T15:35:25.000Z,Sin especificar,Sin especificar,38,5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2021-11-29T15:35:25.000Z,2021-11-29T15:35:25.000Z,2930,1,1918
3714,2022-01-29T13:28:14.000Z,13:28:14,SE PRESENTA POR CLAUDICACION DEL MPD.... PRESENTA A LA MARCHA NO APOYO DE DICHO MIEMBRO.... PRESENTA LA PRUEBA DE TIBIAL POSITIVA... E INFLAMACION DEL LADO INTERNO... NO PRESENTA INVOLUCRADO EL MENISCO (SE LE ADM MELOXI Y SE CONTINUA CON PREVICOX 57 MG 1/2 CP CADA 24 HS)PRESENTA AUMENTO DE LOS GL SUBMANDIBULAR Y POPLITEOS ( SE REVISA CAV ORAL S/P)PRESENTA A SU VEZ DERMATITIS INTERDIGIRAL EN LOS 4 MIEMBROS (SE LE ENVIA CLORHEX CADA 12 HS),2022-01-29T13:28:14.000Z,Sin especificar,Sin especificar,38.3,6.7,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-01-29T13:28:14.000Z,2022-01-29T13:28:14.000Z,2720,1,1708
3719,2022-12-27T13:18:37.000Z,13:18:37,Sin observaciones,2022-12-27T13:18:37.000Z,Sin especificar,Sin especificar,36.5,8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-12-27T13:18:37.000Z,2022-12-27T13:18:37.000Z,3306,1,2294
3722,2023-11-06T19:58:14.000Z,19:58:14,collitisviaje recienteanoche comio asadocerenia dieta i/dneodimetrogin,2023-11-06T19:58:14.000Z,Sin especificar,Sin especificar,38.7,4.2,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-11-06T19:58:14.000Z,2023-11-06T19:58:14.000Z,3965,1,2956
3724,2020-12-10T17:36:21.000Z,17:36:21,Mc: propietaria manifiesta que ayer tuvo un vomito hoy no quiso comer estuvo decaido tomo bastante agua.Se evidencia dolor molestia abdominal. Tto: cerenia dieta casera,2020-12-10T17:36:21.000Z,Sin especificar,Sin especificar,38.5,17.2,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-12-10T17:36:21.000Z,2020-12-10T17:36:21.000Z,1442,1,423
3726,2022-08-29T16:54:00.000Z,16:54:00,mc picazon en los oidos sacude y rasca las orejasparte interna de pabellon engosada y eritematosa . no se puede revisar bien por paciente no colaboradorprednisona 5 diaseosoticvolver en 7 dias,2022-08-29T16:54:00.000Z,Sin especificar,Sin especificar,38.2,18,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-08-29T16:54:00.000Z,2022-08-29T16:54:00.000Z,1737,1,722
3728,2020-10-08T14:01:09.000Z,14:01:09,MC NODULO CUTANEO ALREDEDOR DE LA MAMASE SUGIERE  SU EXTRACCIONANALISIS,2020-10-08T14:01:09.000Z,Sin especificar,Sin especificar,38,3.2,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-10-08T14:01:09.000Z,2020-10-08T14:01:09.000Z,1927,1,913
3730,2022-03-03T14:58:05.000Z,14:58:05,MC  disorexia adelgazamientoEUKANUBA - CAMBIAR TOMA MEDICACION CARDIACATUVO EPISODIOS DOLOR AGUDOPRESENTA EPISODIOS DE DISFUNCION COGNITIVADIFICULTAD AMBULATORIADIETA PARA ARTROSIS SUMAR OMEGA3,2022-03-03T14:58:05.000Z,Sin especificar,Sin especificar,0,2.8,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-03-03T14:58:05.000Z,2022-03-03T14:58:05.000Z,2103,1,1089
3732,2023-02-08T18:07:40.000Z,18:07:40,Sin observaciones,2023-02-08T18:07:40.000Z,Sin especificar,Sin especificar,38.6,5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-02-08T18:07:40.000Z,2023-02-08T18:07:40.000Z,2570,1,1558
3734,2023-03-29T13:40:46.000Z,13:40:46,Sin observaciones,2023-03-29T13:40:46.000Z,Sin especificar,Sin especificar,0,23.2,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-03-29T13:40:46.000Z,2023-03-29T13:40:46.000Z,3023,1,2011
3737,2022-12-10T16:54:24.000Z,16:54:24,MC   VOMITOS DEFECO NORMAL PERO CON RESTOS DE BASURA NYLON ETCNO ESTA VACUNADAESTADO NORMAL ALGO DEPRIMIDO LEVE DESHIDRATACION (5%)MUCUS EN TERMOMETRO  DOLOR ABDOMINALPALAPACION DE CUERPO EXTRAniO ABDOMINALCILINDRICO FIRME DE 5CM APROXESTUDIO RXMAROPITAN FLUIDOTERTAPIA   PASE A CIRUGIA,2022-12-10T16:54:24.000Z,Sin especificar,Sin especificar,38.9,18,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2022-12-10T16:54:24.000Z,2022-12-10T16:54:24.000Z,3304,1,2292
3739,2023-01-10T14:08:43.000Z,14:08:43,Sin observaciones,2023-01-10T14:08:43.000Z,Sin especificar,Sin especificar,0,4.9,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-01-10T14:08:43.000Z,2023-01-10T14:08:43.000Z,3380,1,2368
3740,2023-03-22T13:24:59.000Z,13:24:59,Sin observaciones,2023-03-22T13:24:59.000Z,Sin especificar,Sin especificar,0,13.15,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2023-03-22T13:24:59.000Z,2023-03-22T13:24:59.000Z,3506,1,2494
3743,2020-01-28T19:54:42.000Z,19:54:42,MC LESIONE POR RASCADO EN VENTRAL DE CUELLO Y FOLICULITIS DORSALDERMATITIS MILIAR?CONVENIA ATRIVEN Y 6ACONVENIA,2020-01-28T19:54:42.000Z,Sin especificar,Sin especificar,38,5.5,Sin especificar,Sin especificar,Sin especificar,FALSE,FALSE,2020-01-28T19:54:42.000Z,2020-01-28T19:54:42.000Z,1399,1,380
