id,fecha,hora,anamnesis,agendado,eog,tratamiento,temperatura,peso,referencia,notaCaja,atendidoPor,pendiente,aFuturo,createdAt,updatedAt,MascotumId,referenciumId,ClienteId
2050,"2023-11-12 00:00:00",00:00:00,"Sin especificar","2023-11-12 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1433,6,1107
2051,"2023-10-06 00:00:00",00:00:00,"Sin especificar","2023-10-06 00:00:00","Sin especificar","MANDAR MENSAJE HABER SI SE LE CALLERON LOS PUNTOS O HAY QUE COORDINAR PARA SACARLOS Y AVISAR A VIFKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1281,6,893
2052,"2023-09-28 00:00:00",00:00:00,"Sin especificar","2023-09-28 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1022,6,662
2053,"2024-05-12 00:00:00",00:00:00,"Sin especificar","2024-05-12 00:00:00","Sin especificar","PREGUNTAR COMO ESTA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",985,6,586
2054,"2023-11-01 00:00:00",00:00:00,"Sin especificar","2023-11-01 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1191,6,900
2055,"2023-10-04 00:00:00",00:00:00,"Sin especificar","2023-10-04 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE Y AVISAR A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",300,6,38
2056,"2023-12-12 00:00:00",00:00:00,"Sin especificar","2023-12-12 00:00:00","Sin especificar","PREGUNTAR COMO ESTA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1628,6,1040
2057,"2023-10-05 00:00:00",00:00:00,"Sin especificar","2023-10-05 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE Y AVISAR A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1254,6,889
2058,"2023-08-30 00:00:00",00:00:00,"Sin especificar","2023-08-30 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1235,6,781
2059,"2024-01-12 00:00:00",00:00:00,"Sin especificar","2024-01-12 00:00:00","Sin especificar","PREGUNTAR COMO ESTA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1628,6,1040
2060,"2023-11-01 00:00:00",00:00:00,"Sin especificar","2023-11-01 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1438,6,900
2061,"2023-09-04 00:00:00",00:00:00,"Sin especificar","2023-09-04 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENEE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",896,6,712
2062,"2024-02-12 00:00:00",00:00:00,"Sin especificar","2024-02-12 00:00:00","Sin especificar","PREGUNTAR COMO ESTA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1628,6,1040
2063,"2023-10-18 00:00:00",00:00:00,"Sin especificar","2023-10-18 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1307,6,810
2064,"2023-11-27 00:00:00",00:00:00,"Sin especificar","2023-11-27 00:00:00","Sin especificar",NEXGARD,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1441,6,1422
2065,"2023-09-01 00:00:00",00:00:00,"Sin especificar","2023-09-01 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE Y AVISARLE A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1235,6,781
2066,"2023-10-23 00:00:00",00:00:00,"Sin especificar","2023-10-23 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1307,6,810
2067,"2023-11-03 00:00:00",00:00:00,"Sin especificar","2023-11-03 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1441,6,1422
2068,"2023-09-21 00:00:00",00:00:00,"Sin especificar","2023-09-21 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",951,6,544
2069,"2023-10-05 00:00:00",00:00:00,"Sin especificar","2023-10-05 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1233,6,574
2070,"2024-03-12 00:00:00",00:00:00,"Sin especificar","2024-03-12 00:00:00","Sin especificar","PREGUNTAR COMO ESTA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1628,6,1040
2071,"2023-10-30 00:00:00",00:00:00,"Sin especificar","2023-10-30 00:00:00","Sin especificar",13.30,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1371,6,1070
2072,"2023-10-04 00:00:00",00:00:00,"Sin especificar","2023-10-04 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO ESTA Y AVISAR A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1343,6,940
2073,"2023-11-17 00:00:00",00:00:00,"Sin especificar","2023-11-17 00:00:00","Sin especificar","PREGUNTAR COMO ESTA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1682,6,1046
2074,"2023-09-16 00:00:00",00:00:00,"Sin especificar","2023-09-16 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",951,6,544
2075,"2023-11-02 00:00:00",00:00:00,"Sin especificar","2023-11-02 00:00:00","Sin especificar","RECORAR DARLE NEXGARD",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1350,6,912
2076,"2023-11-23 00:00:00",00:00:00,"Sin especificar","2023-11-23 00:00:00","Sin especificar","PREGUNTAR COMO ESTA  SI SE SIGUE RASCANDO",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",554,6,307
2077,"2023-10-30 00:00:00",00:00:00,"Sin especificar","2023-10-30 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO ESTA Y AVISAR A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1402,6,961
2078,"2023-09-21 00:00:00",00:00:00,"Sin especificar","2023-09-21 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",322,6,49
2079,"2023-11-18 00:00:00",00:00:00,"Sin especificar","2023-11-18 00:00:00","Sin especificar","PREGUNTAR COMO ESTA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",554,6,307
2080,"2023-11-18 00:00:00",00:00:00,"Sin especificar","2023-11-18 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1445,6,1108
2081,"2023-09-16 00:00:00",00:00:00,"Sin especificar","2023-09-16 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",322,6,49
2082,"2023-12-02 00:00:00",00:00:00,"Sin especificar","2023-12-02 00:00:00","Sin especificar","RECORAR DARLE NEXGARD",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1350,6,912
2083,"2023-09-21 00:00:00",00:00:00,"Sin especificar","2023-09-21 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1269,6,795
2084,"2023-11-13 00:00:00",00:00:00,"Sin especificar","2023-11-13 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1445,6,1108
2085,"2023-11-14 00:00:00",00:00:00,"Sin especificar","2023-11-14 00:00:00","Sin especificar","PREGUNTAR COMO ESTA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",616,6,333
2086,"2024-01-02 00:00:00",00:00:00,"Sin especificar","2024-01-02 00:00:00","Sin especificar","RECORAR DARLE NEXGARD",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1350,6,912
2087,"2023-11-13 00:00:00",00:00:00,"Sin especificar","2023-11-13 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1452,6,1114
2088,"2023-11-23 00:00:00",00:00:00,"Sin especificar","2023-11-23 00:00:00","Sin especificar","RECORDAR EMPEZAR EL PLAN DE VACUNAS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1436,6,1058
2089,"2024-02-02 00:00:00",00:00:00,"Sin especificar","2024-02-02 00:00:00","Sin especificar","RECORAR DARLE NEXGARD",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1350,6,912
2090,"2023-09-16 00:00:00",00:00:00,"Sin especificar","2023-09-16 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1269,6,795
2091,"2023-10-04 00:00:00",00:00:00,"Sin especificar","2023-10-04 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE Y AVISAR A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1350,6,912
2092,"2023-11-23 00:00:00",00:00:00,"Sin especificar","2023-11-23 00:00:00","Sin especificar","RECORDAR EMPEZAR EL PLAN DE VACUNAS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1439,6,1058
2093,"2023-09-04 00:00:00",00:00:00,"Sin especificar","2023-09-04 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO ESTA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1262,6,566
2094,"2023-11-15 00:00:00",00:00:00,"Sin especificar","2023-11-15 00:00:00","Sin especificar","RECORDAR DESPARASITACIÃŠN",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1458,6,1119
2095,"2023-12-02 00:00:00",00:00:00,"Sin especificar","2023-12-02 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",90,6,11
2096,"2023-11-20 00:00:00",00:00:00,"Sin especificar","2023-11-20 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1458,6,1119
2097,"2023-09-11 00:00:00",00:00:00,"Sin especificar","2023-09-11 00:00:00","Sin especificar","MANDAR MENSAJE PARA SACAR GRAMPAS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1262,6,566
2098,"2023-10-19 00:00:00",00:00:00,"Sin especificar","2023-10-19 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1590,6,841
2099,"2023-09-04 00:00:00",00:00:00,"Sin especificar","2023-09-04 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",556,6,376
2100,"2023-10-31 00:00:00",00:00:00,"Sin especificar","2023-10-31 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE Y AVISAR A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",554,6,307
2101,"2023-10-24 00:00:00",00:00:00,"Sin especificar","2023-10-24 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1590,6,841
2102,"2023-11-01 00:00:00",00:00:00,"Sin especificar","2023-11-01 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE Y AVISAR A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",554,6,307
2103,"2023-10-19 00:00:00",00:00:00,"Sin especificar","2023-10-19 00:00:00","Sin especificar","RECORDAR DESPARASITASIÃ‹N",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1557,6,973
2104,"2023-09-07 00:00:00",00:00:00,"Sin especificar","2023-09-07 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",334,6,1570
2105,"2023-10-24 00:00:00",00:00:00,"Sin especificar","2023-10-24 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1557,6,973
2106,"2023-11-02 00:00:00",00:00:00,"Sin especificar","2023-11-02 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE Y AVISAR A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",554,6,307
2107,"2023-09-06 00:00:00",00:00:00,"Sin especificar","2023-09-06 00:00:00","Sin especificar","PREGUNTAR SI LARGO PARASITOS O NO , PARA VOLVER A DESPARACITAR O VACUNAR",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1272,6,801
2108,"2023-11-21 00:00:00",00:00:00,"Sin especificar","2023-11-21 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1366,6,944
2109,"2023-09-06 00:00:00",00:00:00,"Sin especificar","2023-09-06 00:00:00","Sin especificar","RECORDAR VACUNACIONN",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1274,6,803
2110,"2023-10-19 00:00:00",00:00:00,"Sin especificar","2023-10-19 00:00:00","Sin especificar","RECORDAR DESPARASITACIÃ‹N",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1275,6,973
2111,"2023-11-16 00:00:00",00:00:00,"Sin especificar","2023-11-16 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1366,6,944
2112,"2023-10-24 00:00:00",00:00:00,"Sin especificar","2023-10-24 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1275,6,973
2113,"2023-11-08 00:00:00",00:00:00,"Sin especificar","2023-11-08 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO SIGUE Y AVISAR A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1371,6,1070
2114,"2023-10-09 00:00:00",00:00:00,"Sin especificar","2023-10-09 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1366,6,944
2115,"2023-10-09 00:00:00",00:00:00,"Sin especificar","2023-10-09 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1368,6,946
2116,"2023-11-17 00:00:00",00:00:00,"Sin especificar","2023-11-17 00:00:00","Sin especificar","RECORDAR DESPARASITACIÃŠN",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1438,6,900
2117,"2023-11-22 00:00:00",00:00:00,"Sin especificar","2023-11-22 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1438,6,900
2118,"2023-10-01 00:00:00",00:00:00,"Sin especificar","2023-10-01 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1094,6,709
2119,"2023-10-09 00:00:00",00:00:00,"Sin especificar","2023-10-09 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1370,6,946
2120,"2023-10-16 00:00:00",00:00:00,"Sin especificar","2023-10-16 00:00:00","Sin especificar","MANDAR MENSAJE OARA VER COMO ESTA Y AVISAR A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1332,6,914
2121,"2023-11-22 00:00:00",00:00:00,"Sin especificar","2023-11-22 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1394,6,1125
2122,"2023-11-29 00:00:00",00:00:00,"Sin especificar","2023-11-29 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",90,6,11
2123,"2023-10-16 00:00:00",00:00:00,"Sin especificar","2023-10-16 00:00:00","Sin especificar","MANDAAR MENSAJE PARA VER COMO SIGUE Y AVISAR A VICKY",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",594,6,316
2124,"2023-11-17 00:00:00",00:00:00,"Sin especificar","2023-11-17 00:00:00","Sin especificar","RECORDAR DESPARASITACIÃŠN",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1394,6,1125
2125,"2023-09-23 00:00:00",00:00:00,"Sin especificar","2023-09-23 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1284,6,966
2126,"2023-11-15 00:00:00",00:00:00,"Sin especificar","2023-11-15 00:00:00","Sin especificar","PREGUNTAR COMO ESTA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1444,6,1061
2127,"2023-10-21 00:00:00",00:00:00,"Sin especificar","2023-10-21 00:00:00","Sin especificar","RECORDAR DESPARASITACIÃŠN",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1382,6,708
2128,"2023-09-18 00:00:00",00:00:00,"Sin especificar","2023-09-18 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1284,6,966
2129,"2023-12-12 00:00:00",00:00:00,"Sin especificar","2023-12-12 00:00:00","Sin especificar","RECORDAR DESPARACITAR PULGAS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1400,6,952
2130,"2023-11-06 00:00:00",00:00:00,"Sin especificar","2023-11-06 00:00:00","Sin especificar","QUE VENGA CUANDO PUEDA A SACARSE LAS GRAMPAS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1357,6,1038
2131,"2024-01-12 00:00:00",00:00:00,"Sin especificar","2024-01-12 00:00:00","Sin especificar","RECORDAR DESPARACITAR PULGAS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1400,6,952
2132,"2023-12-02 00:00:00",00:00:00,"Sin especificar","2023-12-02 00:00:00","Sin especificar","RECORDAR NEXGARD",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",476,6,146
2133,"2023-09-18 00:00:00",00:00:00,"Sin especificar","2023-09-18 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1184,6,1007
2134,"2023-09-23 00:00:00",00:00:00,"Sin especificar","2023-09-23 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1184,6,1007
2135,"2023-11-18 00:00:00",00:00:00,"Sin especificar","2023-11-18 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1311,6,992
2136,"2024-02-12 00:00:00",00:00:00,"Sin especificar","2024-02-12 00:00:00","Sin especificar","RECORDAR DESPARACITAR PULGAS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1400,6,952
2137,"2023-11-23 00:00:00",00:00:00,"Sin especificar","2023-11-23 00:00:00","Sin especificar","RECORDA VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1311,6,992
2138,"2024-03-12 00:00:00",00:00:00,"Sin especificar","2024-03-12 00:00:00","Sin especificar","RECORDAR DESPARACITAR PULGAS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1400,6,952
2139,"2023-09-01 00:00:00",00:00:00,"Sin especificar","2023-09-01 00:00:00","Sin especificar","RECORDAR VACUNA ANUAL",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1182,6,1005
2140,"2024-04-12 00:00:00",00:00:00,"Sin especificar","2024-04-12 00:00:00","Sin especificar","RECORDAR DESPARACITAR PULGAS",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1400,6,952
2141,"2023-09-18 00:00:00",00:00:00,"Sin especificar","2023-09-18 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1201,6,98
2142,"2023-11-23 00:00:00",00:00:00,"Sin especificar","2023-11-23 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1398,6,1207
2143,"2024-11-13 00:00:00",00:00:00,"Sin especificar","2024-11-13 00:00:00","Sin especificar","RECORDAR VACUNACION ANUAL",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1269,6,795
2144,"2023-11-18 00:00:00",00:00:00,"Sin especificar","2023-11-18 00:00:00","Sin especificar","RECORDAR DESPARASITACIÃŠN",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1398,6,1207
