id,fechaAlta,hora,anamnesis,fechaAlta,eog,tratamiento,Temperatura,Peso,referencia,notaCaja,atendidoPor,pendiente,aFuturo,fechaAlta,fechaAlta,mascotumId,referenciumId,clienteId
231,2023-06-02T16:22:26.000Z,16:22:26,"la nota decaida y no quiso comer 
aplicamos cerenia y dipirona ya que es su analgesia habitual
sugiero vigilar y conciderar repetir Analisis",2023-06-02T16:22:26.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-06-02T16:22:26.000Z,2023-06-02T16:22:26.000Z,151,1,1723
232,2023-06-08T17:01:15.000Z,17:01:15,"Disorexia y tenesmo.
Se evacuan sacos anales.
Se realiza fluidoterapia ringer lactacto, metabolace, b1, b12, cerenia, prothemai.",2023-06-08T17:01:15.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-06-08T17:01:15.000Z,2023-06-08T17:01:15.000Z,151,1,1723
233,2023-06-09T16:57:29.000Z,16:57:29,"Se repite tto intravenoso y s ecomienza con cannabis LOTE M 8 gotas cada 12 horas",2023-06-09T16:57:29.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-06-09T16:57:29.000Z,2023-06-09T16:57:29.000Z,151,1,1723
234,2018-05-28T14:07:54.000Z,14:07:54,"Sin anamnesis",2018-05-28T14:07:54.000Z,VACUNA,"PARBO /CORONA/DISTEMPER",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-28T14:07:54.000Z,2018-05-28T14:07:54.000Z,152,1,1724
235,2018-06-23T20:24:36.000Z,20:24:36,"Sin anamnesis",2018-06-23T20:24:36.000Z,VACUNA,SEXTUPLE,0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-06-23T20:24:36.000Z,2018-06-23T20:24:36.000Z,152,1,1724
236,2019-12-09T12:00:00.000Z,12:00:00,"M.A EDEMATIZADO, FLEMON? DOLOR
ANTINFLAMATORIO Y ANTIBIOTICO  VOLVER POR PLACA",2019-12-09T12:00:00.000Z,"Consulta general","Sin tratamiento",38,5,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2019-12-09T12:00:00.000Z,2019-12-09T12:00:00.000Z,153,1,1725
237,2019-12-12T21:23:44.000Z,21:23:44,"PLACA
PREVICOX 57 MG 1/2 COMP POR DIA",2019-12-12T21:23:44.000Z,"Consulta general","Sin tratamiento",38,5,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2019-12-12T21:23:44.000Z,2019-12-12T21:23:44.000Z,153,1,1725
238,2018-05-28T18:39:47.000Z,18:39:47,"Sin anamnesis",2018-05-28T18:39:47.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-28T18:39:47.000Z,2018-05-28T18:39:47.000Z,155,1,1726
239,2022-06-29T16:19:48.000Z,16:19:48,"extraigo sangre para perfil lipidico y t4",2022-06-29T16:19:48.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-06-29T16:19:48.000Z,2022-06-29T16:19:48.000Z,155,1,1726
240,2022-07-01T16:39:21.000Z,16:39:21,"Sin anamnesis",2022-07-01T16:39:21.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-07-01T16:39:21.000Z,2022-07-01T16:39:21.000Z,155,1,1726
241,2022-07-09T19:27:36.000Z,19:27:36,"Sin anamnesis",2022-07-09T19:27:36.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-07-09T19:27:36.000Z,2022-07-09T19:27:36.000Z,155,1,1726
242,2022-07-13T17:26:06.000Z,17:26:06,"comienza con 0.4 mg t4 c 12 hs
marcaos control en 5 dias
en 30 dias evaluar niveles sanguíneos de t4 con 8 hs ayuno 2hs dps de darle la t4",2022-07-13T17:26:06.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-07-13T17:26:06.000Z,2022-07-13T17:26:06.000Z,155,1,1726
243,2022-07-13T17:27:00.000Z,17:27:00,"Sin anamnesis",2022-07-13T17:27:00.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-07-13T17:27:00.000Z,2022-07-13T17:27:00.000Z,155,1,1726
244,2022-08-31T15:43:16.000Z,15:43:16,"extraigo sangre para control de t4 y t4 total",2022-08-31T15:43:16.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-08-31T15:43:16.000Z,2022-08-31T15:43:16.000Z,155,1,1726
245,2022-09-03T17:09:07.000Z,17:09:07,"Sin anamnesis",2022-09-03T17:09:07.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-09-03T17:09:07.000Z,2022-09-03T17:09:07.000Z,155,1,1726
246,2022-09-09T15:33:49.000Z,15:33:49,"Sin anamnesis",2022-09-09T15:33:49.000Z,EXAMEN,"Analisis de Laboratorio PERFIL TIROIDEO LACLIVET",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-09-09T15:33:49.000Z,2022-09-09T15:33:49.000Z,155,1,1726
247,2022-09-14T14:54:48.000Z,14:54:48,"Sin anamnesis",2022-09-14T14:54:48.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-09-14T14:54:48.000Z,2022-09-14T14:54:48.000Z,155,1,1726
248,2023-02-20T18:24:05.000Z,18:24:05,"Mc: consulta por neoformación redondeada, alopecica y ulcerada, de aprox 2cm de diametro,  no adherida a planos profundos, localizada en región de la pierna. Evolución de 2 a 3 años, pero en los últimos días aumentó de tamaño y se ulceró.
Se realiza citología.


Tto: prednislona 20mg 1 comp por dia.",2023-02-20T18:24:05.000Z,"Consulta general","Sin tratamiento",0,23,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-02-20T18:24:05.000Z,2023-02-20T18:24:05.000Z,155,1,1726
249,2023-02-21T16:03:51.000Z,16:03:51,"CITOLOGIA  MASTOCITOMA",2023-02-21T16:03:51.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-02-21T16:03:51.000Z,2023-02-21T16:03:51.000Z,155,1,1726
250,2023-03-10T15:45:08.000Z,15:45:08,"control retiramos puntos 
se informa ayuno para control de t4 (con idexx)",2023-03-10T15:45:08.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-03-10T15:45:08.000Z,2023-03-10T15:45:08.000Z,155,1,1726
251,2023-03-30T22:34:41.000Z,22:34:41,"Sin anamnesis",2023-03-30T22:34:41.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-03-30T22:34:41.000Z,2023-03-30T22:34:41.000Z,155,1,1726
252,2023-08-08T15:43:47.000Z,15:43:47,"concurre por control analitica y nodulos",2023-08-08T15:43:47.000Z,EXAMEN,"Analisis de Laboratorio chem 15 y t4",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-08-08T15:43:47.000Z,2023-08-08T15:43:47.000Z,155,1,1726
253,2023-08-10T14:22:04.000Z,14:22:04,"Sin anamnesis",2023-08-10T14:22:04.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-08-10T14:22:04.000Z,2023-08-10T14:22:04.000Z,155,1,1726
254,2023-08-14T12:00:00.000Z,12:00:00,"comienza proteliv comprimidos",2023-08-14T12:00:00.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-08-14T12:00:00.000Z,2023-08-14T12:00:00.000Z,155,1,1726
255,2018-05-28T18:41:33.000Z,18:41:33,"Sin anamnesis",2018-05-28T18:41:33.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-28T18:41:33.000Z,2018-05-28T18:41:33.000Z,157,1,1726
256,2018-05-28T20:23:24.000Z,20:23:24,"SE OBSERVA AL RASPAJE MALASEZZIA Y PIODERMIA
SE LE ENVIA MICOSEB BAÑOS SEMANALES EN 1 MES OBSERVAR DE VUELTA",2018-05-28T20:23:24.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-28T20:23:24.000Z,2018-05-28T20:23:24.000Z,159,1,1727
257,2019-06-24T20:06:37.000Z,20:06:37,"PRESENTA LESIONES EN BABILLA Y EN ZONA ENTRADA DE PECHO, PRESETNA ZONAS CON PRESENCIA DE LEVADURAS Y ZONAS ESTAFILOCCOCICAS
SE LE ENVIA PONER 6A CADA 8HS",2019-06-24T20:06:37.000Z,"Consulta general","Sin tratamiento",0,18.8,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2019-06-24T20:06:37.000Z,2019-06-24T20:06:37.000Z,159,1,1727
258,2020-06-16T21:04:37.000Z,21:04:37,"se le extraen papilomas porque se rasca y estaán lesi",2020-06-16T21:04:37.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-06-16T21:04:37.000Z,2020-06-16T21:04:37.000Z,159,1,1727
259,2020-09-09T14:24:10.000Z,14:24:10,"nodulo interdigital blando con aspecto de nodulo sebaceo 
analisis prequirurgico",2020-09-09T14:24:10.000Z,"Consulta general","Sin tratamiento",38,20,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-09-09T14:24:10.000Z,2020-09-09T14:24:10.000Z,159,1,1727
260,2020-09-11T20:32:14.000Z,20:32:14,"Se extrajo una tumoracion a nivel interdigital del MAD 

Tto: 1/2 comprimido previcox 227mg por 6 dias",2020-09-11T20:32:14.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-09-11T20:32:14.000Z,2020-09-11T20:32:14.000Z,159,1,1727
261,2020-09-16T21:44:14.000Z,21:44:14,"Sin anamnesis",2020-09-16T21:44:14.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-09-16T21:44:14.000Z,2020-09-16T21:44:14.000Z,159,1,1727
262,2020-09-21T19:26:21.000Z,19:26:21,"Estraccion de sangre para perfil hipotiroideo",2020-09-21T19:26:21.000Z,"Consulta general","Sin tratamiento",38,15,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-09-21T19:26:21.000Z,2020-09-21T19:26:21.000Z,159,1,1727
263,2020-10-28T18:55:19.000Z,18:55:19,"Piel mejoro, continuar a con dolor articular
T4
Previcox",2020-10-28T18:55:19.000Z,"Consulta general","Sin tratamiento",38,19,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-10-28T18:55:19.000Z,2020-10-28T18:55:19.000Z,159,1,1727
264,2020-12-15T15:19:30.000Z,15:19:30,"nodulo interdigital vuleve
se comienza con homopatia  cod10840",2020-12-15T15:19:30.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-12-15T15:19:30.000Z,2020-12-15T15:19:30.000Z,159,1,1727
265,2018-05-28T21:27:12.000Z,21:27:12,"Sin anamnesis",2018-05-28T21:27:12.000Z,DESPARASITACION,"FRONTLINE PLUS",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-28T21:27:12.000Z,2018-05-28T21:27:12.000Z,161,1,1728
266,2018-06-02T16:59:39.000Z,16:59:39,"Sin anamnesis",2018-06-02T16:59:39.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-06-02T16:59:39.000Z,2018-06-02T16:59:39.000Z,161,1,1728
267,2018-06-25T21:39:33.000Z,21:39:33,"Sin anamnesis",2018-06-25T21:39:33.000Z,VACUNA,SEXTUPLE,0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-06-25T21:39:33.000Z,2018-06-25T21:39:33.000Z,161,1,1728
268,2018-10-22T17:32:20.000Z,17:32:20,"Sin anamnesis",2018-10-22T17:32:20.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-10-22T17:32:20.000Z,2018-10-22T17:32:20.000Z,161,1,1728
269,2018-11-12T21:28:22.000Z,21:28:22,"ORQUICTOMIA 
SE LE ENVIA PREVICOX 57 MG POR 5 DIAS",2018-11-12T21:28:22.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-11-12T21:28:22.000Z,2018-11-12T21:28:22.000Z,161,1,1728
270,2018-12-03T21:37:11.000Z,21:37:11,"presenta lesiones alergicas en axila y zona de morro
ademas presenta conjuntivitis bilateral
se le envia prednisolona 10mg y ocubiotic con esteroides",2018-12-03T21:37:11.000Z,"Consulta general","Sin tratamiento",0,11.4,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-12-03T21:37:11.000Z,2018-12-03T21:37:11.000Z,161,1,1728
271,2018-05-28T21:49:01.000Z,21:49:01,"VOMITOS BILIOSOS Y DIARREA
SIN VACUNAS
DOLOR ABDOMINAL 
SE LE DA DOMPER, VUELVE MAÑANA EN LA MAÑANA",2018-05-28T21:49:01.000Z,"Consulta general","Sin tratamiento",38.7,18.9,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-28T21:49:01.000Z,2018-05-28T21:49:01.000Z,163,1,1729
272,2018-05-29T17:08:50.000Z,17:08:50,"viene a control
38 4 de temperatura
no ha querido comer
un solo vómito
bien de ánimo
continúa con diarrea
se le receta Neoenterofosfalum 3 veces por día dieta casera control en la tarde",2018-05-29T17:08:50.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-29T17:08:50.000Z,2018-05-29T17:08:50.000Z,163,1,1729
273,2018-05-29T21:00:28.000Z,21:00:28,"sigue con vomitos, le administro cerenia y le doy el toltrazol que no se lo pudieron administrar.
se la manda hidratacion con hielo ya que los vomitos son luego de la ingestion de agua en grandes cantidades.",2018-05-29T21:00:28.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-05-29T21:00:28.000Z,2018-05-29T21:00:28.000Z,163,1,1729
274,2018-06-03T15:03:39.000Z,15:03:39,"EMPIEZA A ALIMENTARSE CON ARROZ Y POLLO, TOLERA EL GATORADE Y AGUA.
NO DEFECO, BIEN DE ANIMO.",2018-06-03T15:03:39.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2018-06-03T15:03:39.000Z,2018-06-03T15:03:39.000Z,163,1,1729
275,2020-02-11T15:04:55.000Z,15:04:55,"PIODERMIA SUPERFICIAL CON LESIONES DE COLLARIN
OREJAS SIN LESION
ALGO DE DERMATITIS PERI ORBITARIA
CONVENIA 1,8
OMEGA 3     BAÑOS DE CLORHEXIDINA
SE ESPERA RESULTADOS DE T4",2020-02-11T15:04:55.000Z,"Consulta general","Sin tratamiento",38,18,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-02-11T15:04:55.000Z,2020-02-11T15:04:55.000Z,167,1,1732
276,2020-04-28T20:31:57.000Z,20:31:57,"consulta por collarines epidérmicos, uno a nivel de abdomen y otro en parrilla costal.
Se comienza con dieta de eliminación (hipo de vetcan)",2020-04-28T20:31:57.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-04-28T20:31:57.000Z,2020-04-28T20:31:57.000Z,167,1,1732
277,2020-06-26T19:08:12.000Z,19:08:12,"Sin anamnesis",2020-06-26T19:08:12.000Z,DESPARASITACION,BRAVECTO,0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-06-26T19:08:12.000Z,2020-06-26T19:08:12.000Z,167,1,1732
278,2020-10-02T17:58:13.000Z,17:58:13,"Sin anamnesis",2020-10-02T17:58:13.000Z,DESPARASITACION,BRAVECTO,0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2020-10-02T17:58:13.000Z,2020-10-02T17:58:13.000Z,167,1,1732
279,2021-02-12T21:33:35.000Z,21:33:35,"Mc: se presenta a consulta con prurito interdigital y lamido, ademas prurito e inflamacion de comisura labial derecha.

Tto: prednisolona 20mg comp 1 comp por dia por 5 dias. Equilibrio obesity 200 gramos diarios.",2021-02-12T21:33:35.000Z,"Consulta general","Sin tratamiento",0,19.4,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2021-02-12T21:33:35.000Z,2021-02-12T21:33:35.000Z,167,1,1732
280,2021-05-22T19:37:12.000Z,19:37:12,"Sin anamnesis",2021-05-22T19:37:12.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2021-05-22T19:37:12.000Z,2021-05-22T19:37:12.000Z,167,1,1732
281,2021-08-07T14:00:10.000Z,14:00:10,"consulta por estornudos esporádicos
tto 0.5 mg/kg prednisona x 3 dias",2021-08-07T14:00:10.000Z,"Consulta general","Sin tratamiento",38.5,20,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2021-08-07T14:00:10.000Z,2021-08-07T14:00:10.000Z,167,1,1732
282,2021-09-11T20:45:16.000Z,20:45:16,"Sin anamnesis",2021-09-11T20:45:16.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2021-09-11T20:45:16.000Z,2021-09-11T20:45:16.000Z,167,1,1732
283,2021-11-02T15:26:15.000Z,15:26:15,"toma de muestra piel y costras
limpieza de lesiones con clhorexidina al 4 % en el consultorio
convenia inyectable 2 cm
clhorexidin plus en lesiones
1 baño por semana con clhorexidina",2021-11-02T15:26:15.000Z,"Consulta general","Sin tratamiento",0,19.7,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2021-11-02T15:26:15.000Z,2021-11-02T15:26:15.000Z,167,1,1732
284,2021-11-15T20:49:36.000Z,20:49:36,"Mc: equimosis en abdomen ventral de aproz 3 cm de diametro, detras de la parrilla costa, y dos mas pequeñas al rededor.
Buen animo, matera fecal y orina normal

Tto: dexametasona inyectable. Se sugiere evaluar y volver en 48 horas",2021-11-15T20:49:36.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2021-11-15T20:49:36.000Z,2021-11-15T20:49:36.000Z,167,1,1732
285,2022-06-09T18:30:51.000Z,18:30:51,"Convenia y dexametasona",2022-06-09T18:30:51.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-06-09T18:30:51.000Z,2022-06-09T18:30:51.000Z,167,1,1732
286,2022-06-09T18:40:08.000Z,18:40:08,"se le adminstra convenia",2022-06-09T18:40:08.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2022-06-09T18:40:08.000Z,2022-06-09T18:40:08.000Z,167,1,1732
287,2023-06-17T16:18:07.000Z,16:18:07,"El lunes fue a bañarse a laika
Alli le encontraron un nodulo de 0.5x0.5cm le recomendaron hacerle ecografia
En la eco abdominal le encontraron un nodulo de 3x9 mm en el bazo (milimetros), daños degenerativos en riñón y mucosa gastrica y duodenal
Ademas tiene un diagnóstico de "vejez prematura" de neurólogo para lo cual toma vit E, omega,
Sugiero analisis de sangre completo con t4 y orina",2023-06-17T16:18:07.000Z,"Consulta general","Sin tratamiento",38.1,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-06-17T16:18:07.000Z,2023-06-17T16:18:07.000Z,167,1,1732
288,2023-06-19T16:59:17.000Z,16:59:17,"Sin anamnesis",2023-06-19T16:59:17.000Z,EXAMEN,"Analisis de Laboratorio agregamos T4",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-06-19T16:59:17.000Z,2023-06-19T16:59:17.000Z,167,1,1732
289,2023-06-22T21:56:23.000Z,21:56:23,"Sin anamnesis",2023-06-22T21:56:23.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-06-22T21:56:23.000Z,2023-06-22T21:56:23.000Z,167,1,1732
290,2023-06-20T12:00:00.000Z,12:00:00,"comienza trihepat y enzimax
pasamos a balanceado n&d libre de granos
en un mes repetir Analisis con sdma",2023-06-20T12:00:00.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-06-20T12:00:00.000Z,2023-06-20T12:00:00.000Z,167,1,1732
291,2023-09-13T15:02:49.000Z,15:02:49,"Mc: aumento de peso y lagrimeo bilateral.
Se ajusta cantidades alimento:
racion 120 gramos por dia y alimentacion natural 225 gramos por dia. 
Se evidencia obstruccion de canal lagrimal, se indica tobra oftal d por 7 dias.",2023-09-13T15:02:49.000Z,"Consulta general","Sin tratamiento",0,22,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-09-13T15:02:49.000Z,2023-09-13T15:02:49.000Z,167,1,1732
292,2024-01-22T21:47:00.000Z,21:47:00,"SE PRESENTA PORQUE HACE 2 DIAS QUE NO QUIERE COMER, TOMA AGUA S/P
HUBO UN VOMITO DE SALIVA Y MOVILIZO CON UN POCO DE SANGRE,
LA NOTA DEAMBULANDO MAS DE LO NORMAL
SE CONSTATA DOLOR ABDOMINAL DIFUSO LEVE
SE LE REALIZA ECO Y SE OBSERVAN GASES Y CONTENIDO INTESTINAL, HAY TRANSITO
SE LE ADMINISTRA CERENIA Y SE DESPARASITA YA  QUE HACE 1 AÑO QUE NO SE HACE
SE LE ENVIA DIETA CON POLLO PARA VER SI COMIENZA A COMER",2024-01-22T21:47:00.000Z,"Consulta general","Sin tratamiento",38.2,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2024-01-22T21:47:00.000Z,2024-01-22T21:47:00.000Z,134,1,1450
293,2023-10-21T19:28:07.000Z,19:28:07,"chem de control
cito mama inguinal derecha",2023-10-21T19:28:07.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-10-21T19:28:07.000Z,2023-10-21T19:28:07.000Z,167,1,1732
294,2023-10-22T00:04:09.000Z,00:04:09,"Sin anamnesis",2023-10-22T00:04:09.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-10-22T00:04:09.000Z,2023-10-22T00:04:09.000Z,167,1,1732
295,2023-11-13T19:29:22.000Z,19:29:22,"Sin anamnesis",2023-11-13T19:29:22.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2023-11-13T19:29:22.000Z,2023-11-13T19:29:22.000Z,167,1,1732
296,2024-03-23T21:04:21.000Z,21:04:21,"consulta nuevamente por la rinitis que tiene, se conversa nuevamente con la madre , que mientras la infección que presenta en la boca, no va a cesar la infección en los senos nasales ni en los cornetes.
estuvo tomando neodimetrogin por unos 20 dias y controló el problema, al suspenderlo comenzó nuevamente
se le cambia el atb a lincomicina cada 12 hs por15 dias y controlamos.
a su vez continúa con probióticos y prebióticos",2024-03-23T21:04:21.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2024-03-23T21:04:21.000Z,2024-03-23T21:04:21.000Z,134,1,1450
297,2024-06-10T17:46:35.000Z,17:46:35,"Sin anamnesis",2024-06-10T17:46:35.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2024-06-10T17:46:35.000Z,2024-06-10T17:46:35.000Z,167,1,1732
298,2024-06-10T18:04:25.000Z,18:04:25,"Se indica repetir analsiis de orina en 3 meses ademas adjuntar sdma. Se sugiere dieta natural para proteccion renal.",2024-06-10T18:04:25.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2024-06-10T18:04:25.000Z,2024-06-10T18:04:25.000Z,167,1,1732
299,2024-05-02T21:06:47.000Z,21:06:47,"presenta mucha cantidad de mocos que le dificulata la respiración, se le indica hypersol cada 12 hs pero no puede hacerlo, ya que no se deja
se le envía lincomicina nuevamente cada 12 hs por 10 dias 1/4 cp 
pulmones s/p y temp 38.4
de ánimo esta bien y esta alimentadonse sin problemas",2024-05-02T21:06:47.000Z,"Consulta general","Sin tratamiento",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2024-05-02T21:06:47.000Z,2024-05-02T21:06:47.000Z,134,1,1450
300,2021-09-11T20:43:29.000Z,20:43:29,"Sin anamnesis",2021-09-11T20:43:29.000Z,"VACUNA, DESPARASITACION","Rabia, BRAVECTO",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2021-09-11T20:43:29.000Z,2021-09-11T20:43:29.000Z,169,1,1732
301,2024-05-10T20:04:33.000Z,20:04:33,"Hace 3 dias que no se alimenta por sus propios medios. 
Mucha secrecion nasal. 
Se extrae sangre para control, evidenciandose una leucositosis y 

Tto: stomorgyl por 10 dias y dexa inyectable. Control el lunes.",2024-05-10T20:04:33.000Z,"Consulta general","Sin tratamiento",38.5,2.3,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2024-05-10T20:04:33.000Z,2024-05-10T20:04:33.000Z,134,1,1450
302,2021-12-14T17:25:37.000Z,17:25:37,"Sin anamnesis",2021-12-14T17:25:37.000Z,DESPARASITACION,BRAVECTO,0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2021-12-14T17:25:37.000Z,2021-12-14T17:25:37.000Z,169,1,1732
303,2021-12-18T20:01:28.000Z,20:01:28,"No se evidencia dolor abdimnal.
Reflejo tusigeno alto y bajo positivo.
Auscultacion pulmonar sp.

Tto: dipirona y clamoxyl inyectable, clavaseptin 500mg 3/4 cada 12 horas por 10 dias, novemina 500mg 1 comp cada 8 horas por 3 dias",2021-12-18T20:01:28.000Z,"Consulta general","Sin tratamiento",39.4,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2021-12-18T20:01:28.000Z,2021-12-18T20:01:28.000Z,169,1,1732
304,2021-12-28T17:57:31.000Z,17:57:31,"Sin anamnesis",2021-12-28T17:57:31.000Z,EXAMEN,"Analisis de Laboratorio 0",0,0,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,2021-12-28T17:57:31.000Z,2021-12-28T17:57:31.000Z,169,1,1732
